time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,steps,time_VF,VF_error_before,VF_error_after,eval_score
8.791860580444336,12.762183695995814,4.170231236483668,22.08884811545676,-3.937243848320921,0.7838096437398538,0.02,0.2005627155303955,32.33506751060486,0.009462426,0.024591766,12.762183695995814,5008,16.891533851623535,0.9857809221567567,0.319713113721799,10.794211696916994
9.4657564163208,13.643334350224858,4.0739518558798045,29.744671601468863,-3.0032704266084105,0.5615560580028554,0.02,0.3013746738433838,32.42253398895264,0.00851629,0.024467234,12.850298761418719,10008,16.016741275787354,0.32034488233759606,0.18271737873226468,11.851837462203386
8.680495262145996,14.672643395472718,3.6181231766870425,29.094272128670728,-0.12008187494471745,0.5606312500256284,0.02,0.2058417797088623,34.966341972351074,0.008365453,0.028365523,13.03253322482412,15015,14.739767789840698,0.1380422161931456,0.10516227291115679,13.057862711089182
8.438995838165283,15.458012056177388,3.445372140910063,28.6598577705399,5.7448568744364,0.5077196208430732,0.02,0.211747407913208,34.76921534538269,0.0083270855,0.030971851,13.275081107959446,20023,17.046146869659424,0.09212195266797862,0.07270821257455472,15.059810785004785
8.44311785697937,16.6526884260072,3.4122712447230645,34.075498332884834,4.43970114091946,0.48858691357510586,0.02,0.11847305297851562,30.41900086402893,0.0085076615,0.03277656,13.612841839764222,25024,16.71406126022339,0.05786766002321273,0.04895588305338624,15.531996822156907
9.512211799621582,17.612328423440726,3.7745240841938164,35.04629683971401,5.636924094882537,0.44421059578932304,0.02,0.28977346420288086,30.083807468414307,0.008497528,0.035908848,14.012790498131874,30034,13.149524450302124,0.06517811791566464,0.060500754618422824,16.82584384279746
7.400367021560669,18.902425335522697,4.334969437144423,41.85270522673288,4.7954967073661665,0.45409452033998365,0.02,0.16469621658325195,27.324650287628174,0.008371592,0.034559533,14.501753981870957,35047,13.79667592048645,0.08095354715665998,0.07719748654163369,16.157872321886956
7.1273956298828125,20.240328784058697,4.960207449500712,45.39200137393566,3.883339033151684,0.4784334783890593,0.02,0.0858144760131836,31.61487627029419,0.008557072,0.03358049,15.075611462089732,40052,13.818998336791992,0.07409992386562878,0.06503209833471116,18.460259641539295
6.580045938491821,22.030369089408183,6.346584652769884,44.705424687501974,7.2940034314122055,0.48927395151169545,0.02,0.09216594696044922,27.790421724319458,0.008406793,0.032286983,15.771087224821578,45070,12.760429620742798,0.09403910129094081,0.08728907444421513,19.820840772674625
7.655980587005615,24.94260235937198,8.382100643862055,64.88090778499627,5.616479023606727,0.6663935230454832,0.02,0.21299290657043457,30.626128435134888,0.008289243,0.023286853,16.68823873827662,50077,13.291014909744263,0.18381273843346535,0.1492266040926893,24.80597695139833
